No,TMNo,EnNo,Name,INOUT,Mode,DateTime
11425,1,51,,0,0,12/11/2019 9:45
11426,1,110,,0,0,12/11/2019 9:45
11427,1,99,,0,0,12/11/2019 9:45
11428,1,52,,0,0,12/11/2019 9:45
11429,1,69,,0,0,12/11/2019 9:45
11430,1,59,,0,0,12/11/2019 9:52
11431,1,60,,0,0,12/11/2019 9:53
11432,1,12,,0,0,12/11/2019 9:56
11433,1,16,,0,0,12/11/2019 10:08
11434,1,119,,0,0,12/11/2019 10:14
11435,1,54,,0,0,12/11/2019 10:20
11436,1,53,,0,0,12/11/2019 10:21
11437,1,15,,0,0,12/11/2019 10:21
11438,1,105,,0,0,12/11/2019 10:22
11439,1,90,,0,0,12/11/2019 10:22
11440,1,13,,0,0,12/11/2019 10:23
11441,1,98,,0,0,12/11/2019 10:23
11442,1,57,,0,0,12/11/2019 10:24
11443,1,92,,0,0,12/11/2019 10:24
11444,1,55,,0,0,12/11/2019 10:24
11445,1,56,,0,0,12/11/2019 10:24
11446,1,121,,0,0,12/11/2019 10:40
11447,1,118,,0,0,12/11/2019 10:40
11448,1,116,,0,0,12/11/2019 10:51
11449,1,115,,0,0,12/11/2019 10:51
11450,1,76,,0,0,12/11/2019 11:36
11451,1,72,,0,0,12/11/2019 15:11
11452,1,81,,0,0,12/11/2019 15:12
11453,1,23,,0,0,12/11/2019 15:12
11454,1,83,,0,0,12/11/2019 15:12
11455,1,66,,0,0,12/11/2019 15:15
11456,1,85,,0,0,12/11/2019 15:17
11457,1,94,,0,0,12/11/2019 15:28
11458,1,95,,0,0,12/11/2019 15:28
11459,1,108,,0,0,12/11/2019 15:28
11460,1,62,,0,0,12/11/2019 15:30
11461,1,68,,0,0,12/11/2019 15:30
11462,1,88,,0,0,12/11/2019 15:31
11463,1,45,,0,0,12/11/2019 15:33
11464,1,42,,0,0,12/11/2019 15:51
11465,1,63,,0,0,12/11/2019 15:55
11466,1,85,,0,0,12/11/2019 15:58
11467,1,74,,0,0,12/11/2019 16:00
11468,1,101,,0,0,12/11/2019 16:13
11469,1,102,,0,0,12/11/2019 16:13
11470,1,64,,0,0,12/11/2019 16:16
11471,1,65,,0,0,12/11/2019 16:22
11472,1,83,,0,0,12/11/2019 17:01
11473,1,23,,0,0,12/11/2019 17:01
11474,1,127,,0,0,12/11/2019 17:04
11475,1,42,,0,0,12/11/2019 17:10
11476,1,74,,0,0,12/11/2019 17:10
11477,1,65,,0,0,12/11/2019 17:11
11478,1,64,,0,0,12/11/2019 17:11
11479,1,88,,0,0,12/11/2019 17:11
11480,1,63,,0,0,12/11/2019 17:11
11481,1,95,,0,0,12/11/2019 17:11
11482,1,94,,0,0,12/11/2019 17:11
11483,1,108,,0,0,12/11/2019 17:11
11484,1,45,,0,0,12/11/2019 17:12
11485,1,102,,0,0,12/11/2019 17:13
11486,1,101,,0,0,12/11/2019 17:13
11487,1,68,,0,0,12/11/2019 17:14
11488,1,62,,0,0,12/11/2019 17:14
11489,1,66,,0,0,12/11/2019 17:14
11490,1,72,,0,0,12/11/2019 17:33
11491,1,122,,0,0,12/11/2019 17:58
11492,1,111,,0,0,12/11/2019 18:18
11493,1,127,,0,0,12/11/2019 18:34
11494,1,111,,0,0,12/11/2019 19:08
11495,1,3,,0,0,12/11/2019 19:28
11496,1,114,,0,0,12/12/2019 8:05
11497,1,59,,0,0,12/12/2019 8:05
11498,1,67,,0,0,12/12/2019 8:05
11499,1,41,,0,0,12/12/2019 8:05
11500,1,3,,0,0,12/12/2019 8:07
11501,1,69,,0,0,12/12/2019 8:08
11502,1,110,,0,0,12/12/2019 8:11
11503,1,12,,0,0,12/12/2019 8:11
11504,1,90,,0,0,12/12/2019 8:12
11505,1,76,,0,0,12/12/2019 8:14
11506,1,13,,0,0,12/12/2019 8:14
11507,1,97,,0,0,12/12/2019 8:15
11508,1,98,,0,0,12/12/2019 8:16
11509,1,57,,0,0,12/12/2019 8:18
11510,1,105,,0,0,12/12/2019 8:18
11511,1,124,,0,0,12/12/2019 8:18
11512,1,123,,0,0,12/12/2019 8:18
11513,1,51,,0,0,12/12/2019 8:18
11514,1,35,,0,0,12/12/2019 8:19
11515,1,56,,0,0,12/12/2019 8:21
11516,1,55,,0,0,12/12/2019 8:23
11517,1,54,,0,0,12/12/2019 8:25
11518,1,60,,0,0,12/12/2019 8:26
11519,1,103,,0,0,12/12/2019 8:27
11520,1,16,,0,0,12/12/2019 8:28
11521,1,121,,0,0,12/12/2019 8:28
11522,1,106,,0,0,12/12/2019 8:40
11523,1,116,,0,0,12/12/2019 8:41
11524,1,115,,0,0,12/12/2019 8:41
11525,1,118,,0,0,12/12/2019 8:54
11526,1,5,,0,0,12/12/2019 9:27
11527,1,97,,0,0,12/12/2019 9:32
11528,1,69,,0,0,12/12/2019 9:33
11529,1,114,,0,0,12/12/2019 9:33
11530,1,51,,0,0,12/12/2019 9:34
11531,1,90,,0,0,12/12/2019 9:34
11532,1,12,,0,0,12/12/2019 9:36
11533,1,15,,0,0,12/12/2019 9:50
11534,1,35,,0,0,12/12/2019 9:50
11535,1,16,,0,0,12/12/2019 9:50
11536,1,105,,0,0,12/12/2019 10:17
11537,1,57,,0,0,12/12/2019 10:18
11538,1,41,,0,0,12/12/2019 10:25
11539,1,106,,0,0,12/12/2019 10:25
11540,1,110,,0,0,12/12/2019 10:25
11541,1,121,,0,0,12/12/2019 10:30
11542,1,118,,0,0,12/12/2019 10:30
11543,1,116,,0,0,12/12/2019 10:34
11544,1,115,,0,0,12/12/2019 10:34
11545,1,126,,0,0,12/12/2019 10:39
11546,1,56,,0,0,12/12/2019 10:39
11547,1,55,,0,0,12/12/2019 10:39
11548,1,124,,0,0,12/12/2019 10:41
11549,1,54,,0,0,12/12/2019 10:41
11550,1,59,,0,0,12/12/2019 10:41
11551,1,76,,0,0,12/12/2019 10:55
11552,1,60,,0,0,12/12/2019 10:55
11553,1,13,,0,0,12/12/2019 10:55
11554,1,67,,0,0,12/12/2019 10:56
11555,1,98,,0,0,12/12/2019 10:56
11556,1,126,,0,0,12/12/2019 11:42
11557,1,23,,0,0,12/12/2019 14:57
11558,1,66,,0,0,12/12/2019 15:15
11559,1,81,,0,0,12/12/2019 15:16
11560,1,101,,0,0,12/12/2019 15:21
11561,1,94,,0,0,12/12/2019 15:27
11562,1,95,,0,0,12/12/2019 15:27
11563,1,108,,0,0,12/12/2019 15:27
11564,1,72,,0,0,12/12/2019 15:29
11565,1,71,,0,0,12/12/2019 15:33
11566,1,74,,0,0,12/12/2019 15:34
11567,1,68,,0,0,12/12/2019 15:35
11568,1,62,,0,0,12/12/2019 15:43
11569,1,42,,0,0,12/12/2019 15:55
11570,1,45,,0,0,12/12/2019 15:56
11571,1,46,,0,0,12/12/2019 15:59
11572,1,75,,0,0,12/12/2019 16:03
11573,1,63,,0,0,12/12/2019 16:03
11574,1,43,,0,0,12/12/2019 16:03
11575,1,22,,0,0,12/12/2019 16:07
11576,1,102,,0,0,12/12/2019 16:09
11577,1,44,,0,0,12/12/2019 16:15
11578,1,93,,0,0,12/12/2019 16:42
11579,1,127,,0,0,12/12/2019 17:00
11580,1,23,,0,0,12/12/2019 17:04
11581,1,24,,0,0,12/12/2019 17:04
11582,1,83,,0,0,12/12/2019 17:04
11583,1,66,,0,0,12/12/2019 17:22
11584,1,71,,0,0,12/12/2019 17:22
11585,1,95,,0,0,12/12/2019 17:22
11586,1,72,,0,0,12/12/2019 17:22
11587,1,46,,0,0,12/12/2019 17:22
11588,1,108,,0,0,12/12/2019 17:22
11589,1,63,,0,0,12/12/2019 17:22
11590,1,45,,0,0,12/12/2019 17:23
11591,1,74,,0,0,12/12/2019 17:23
11592,1,94,,0,0,12/12/2019 17:23
11593,1,101,,0,0,12/12/2019 17:23
11594,1,102,,0,0,12/12/2019 17:23
11595,1,62,,0,0,12/12/2019 17:24
11596,1,68,,0,0,12/12/2019 17:24
11597,1,75,,0,0,12/12/2019 17:29
11598,1,93,,0,0,12/12/2019 17:29
11599,1,44,,0,0,12/12/2019 17:30
11600,1,43,,0,0,12/12/2019 17:30
11601,1,42,,0,0,12/12/2019 17:30
11602,1,122,,0,0,12/12/2019 17:56
11603,1,111,,0,0,12/12/2019 18:25
11604,1,127,,0,0,12/12/2019 18:40
11605,1,5,,0,0,12/12/2019 19:03
11606,1,111,,0,0,12/12/2019 19:46
11607,1,122,,0,0,12/12/2019 19:51
11608,1,3,,0,0,12/12/2019 19:52
11609,1,90,,0,0,12/13/2019 8:06
11610,1,114,,0,0,12/13/2019 8:07
11611,1,3,,0,0,12/13/2019 8:08
11612,1,92,,0,0,12/13/2019 8:12
11613,1,10,,0,0,12/13/2019 8:12
11614,1,70,,0,0,12/13/2019 8:12
11615,1,110,,0,0,12/13/2019 8:14
11616,1,54,,0,0,12/13/2019 8:15
11617,1,51,,0,0,12/13/2019 8:16
11618,1,76,,0,0,12/13/2019 8:16
11619,1,50,,0,0,12/13/2019 8:16
11620,1,57,,0,0,12/13/2019 8:16
11621,1,105,,0,0,12/13/2019 8:16
11622,1,97,,0,0,12/13/2019 8:18
11623,1,67,,0,0,12/13/2019 8:22
11624,1,52,,0,0,12/13/2019 8:24
11625,1,60,,0,0,12/13/2019 8:25
11626,1,53,,0,0,12/13/2019 8:25
11627,1,98,,0,0,12/13/2019 8:26
11628,1,12,,0,0,12/13/2019 8:27
11629,1,11,,0,0,12/13/2019 8:27
11630,1,59,,0,0,12/13/2019 8:28
11631,1,103,,0,0,12/13/2019 8:31
11632,1,55,,0,0,12/13/2019 8:34
11633,1,121,,0,0,12/13/2019 8:47
11634,1,118,,0,0,12/13/2019 9:00
11635,1,70,,0,0,12/13/2019 9:18
11636,1,103,,0,0,12/13/2019 9:48
11637,1,12,,0,0,12/13/2019 9:49
11638,1,110,,0,0,12/13/2019 9:49
11639,1,54,,0,0,12/13/2019 9:49
11640,1,105,,0,0,12/13/2019 9:50
11641,1,57,,0,0,12/13/2019 9:50
11642,1,52,,0,0,12/13/2019 9:51
11643,1,50,,0,0,12/13/2019 9:51
11644,1,114,,0,0,12/13/2019 9:52
11645,1,67,,0,0,12/13/2019 9:52
11646,1,98,,0,0,12/13/2019 9:52
11647,1,90,,0,0,12/13/2019 9:53
11648,1,51,,0,0,12/13/2019 9:53
11649,1,53,,0,0,12/13/2019 9:53
11650,1,10,,0,0,12/13/2019 9:53
11651,1,11,,0,0,12/13/2019 9:56
11652,1,5,,0,0,12/13/2019 9:58
11653,1,97,,0,0,12/13/2019 10:28
11654,1,35,,0,0,12/13/2019 10:47
11655,1,55,,0,0,12/13/2019 10:52
11656,1,92,,0,0,12/13/2019 10:52
11657,1,59,,0,0,12/13/2019 10:52
11658,1,60,,0,0,12/13/2019 10:53
11659,1,76,,0,0,12/13/2019 10:53
11660,1,72,,0,0,12/13/2019 15:04
11661,1,42,,0,0,12/13/2019 15:06
11662,1,93,,0,0,12/13/2019 15:06
11663,1,81,,0,0,12/13/2019 15:11
11664,1,62,,0,0,12/13/2019 15:28
11665,1,66,,0,0,12/13/2019 15:34
11666,1,75,,0,0,12/13/2019 15:35
11667,1,65,,0,0,12/13/2019 15:41
11668,1,68,,0,0,12/13/2019 15:53
11669,1,73,,0,0,12/13/2019 15:58
11670,1,94,,0,0,12/13/2019 15:59
11671,1,45,,0,0,12/13/2019 15:59
11672,1,95,,0,0,12/13/2019 15:59
11673,1,108,,0,0,12/13/2019 16:00
11674,1,71,,0,0,12/13/2019 16:00
11675,1,83,,0,0,12/13/2019 16:01
11676,1,88,,0,0,12/13/2019 16:02
11677,1,63,,0,0,12/13/2019 16:05
11678,1,100,,0,0,12/13/2019 16:05
11679,1,74,,0,0,12/13/2019 16:06
11680,1,68,,0,0,12/13/2019 17:34
11681,1,72,,0,0,12/13/2019 17:34
11682,1,74,,0,0,12/13/2019 17:34
11683,1,62,,0,0,12/13/2019 17:34
11684,1,45,,0,0,12/13/2019 17:34
11685,1,71,,0,0,12/13/2019 17:34
11686,1,94,,0,0,12/13/2019 17:34
11687,1,66,,0,0,12/13/2019 17:35
11688,1,65,,0,0,12/13/2019 17:35
11689,1,100,,0,0,12/13/2019 17:35
11690,1,63,,0,0,12/13/2019 17:35
11691,1,73,,0,0,12/13/2019 17:35
11692,1,108,,0,0,12/13/2019 17:35
11693,1,95,,0,0,12/13/2019 17:35
11694,1,75,,0,0,12/13/2019 17:35
11695,1,42,,0,0,12/13/2019 17:36
11696,1,93,,0,0,12/13/2019 17:36
11697,1,111,,0,0,12/13/2019 18:16
11698,1,5,,0,0,12/13/2019 18:48
11699,1,111,,0,0,12/13/2019 19:47
11700,1,3,,0,0,12/13/2019 19:52
11701,1,59,,0,0,12/14/2019 8:10
11702,1,110,,0,0,12/14/2019 8:10
11703,1,69,,0,0,12/14/2019 8:11
11704,1,99,,0,0,12/14/2019 8:11
11705,1,92,,0,0,12/14/2019 8:11
11706,1,106,,0,0,12/14/2019 8:12
11707,1,97,,0,0,12/14/2019 8:13
11708,1,90,,0,0,12/14/2019 8:14
11709,1,54,,0,0,12/14/2019 8:14
11710,1,3,,0,0,12/14/2019 8:14
11711,1,51,,0,0,12/14/2019 8:16
11712,1,10,,0,0,12/14/2019 8:18
11713,1,55,,0,0,12/14/2019 8:19
11714,1,98,,0,0,12/14/2019 8:21
11715,1,57,,0,0,12/14/2019 8:22
11716,1,105,,0,0,12/14/2019 8:22
11717,1,67,,0,0,12/14/2019 8:22
11718,1,60,,0,0,12/14/2019 8:22
11719,1,35,,0,0,12/14/2019 8:23
11720,1,53,,0,0,12/14/2019 8:28
11721,1,56,,0,0,12/14/2019 8:29
11722,1,50,,0,0,12/14/2019 8:31
11723,1,117,,0,0,12/14/2019 8:32
11724,1,116,,0,0,12/14/2019 9:03
11725,1,115,,0,0,12/14/2019 9:03
11726,1,5,,0,0,12/14/2019 9:27
11727,1,69,,0,0,12/14/2019 9:51
11728,1,59,,0,0,12/14/2019 9:51
11729,1,51,,0,0,12/14/2019 9:51
11730,1,50,,0,0,12/14/2019 9:51
11731,1,67,,0,0,12/14/2019 9:52
11732,1,99,,0,0,12/14/2019 9:52
11733,1,110,,0,0,12/14/2019 9:52
11734,1,53,,0,0,12/14/2019 9:53
11735,1,106,,0,0,12/14/2019 9:56
11736,1,55,,0,0,12/14/2019 10:34
11737,1,98,,0,0,12/14/2019 10:44
11738,1,90,,0,0,12/14/2019 10:47
11739,1,10,,0,0,12/14/2019 10:48
11740,1,54,,0,0,12/14/2019 10:58
11741,1,57,,0,0,12/14/2019 11:24
11742,1,92,,0,0,12/14/2019 11:24
11743,1,56,,0,0,12/14/2019 11:25
11744,1,105,,0,0,12/14/2019 11:25
11745,1,60,,0,0,12/14/2019 11:27
11746,1,76,,0,0,12/14/2019 12:18
11747,1,66,,0,0,12/14/2019 15:02
11748,1,81,,0,0,12/14/2019 15:14
11749,1,93,,0,0,12/14/2019 15:16
11750,1,85,,0,0,12/14/2019 15:17
11751,1,72,,0,0,12/14/2019 15:19
11752,1,101,,0,0,12/14/2019 15:22
11753,1,102,,0,0,12/14/2019 15:22
11754,1,65,,0,0,12/14/2019 15:25
11755,1,45,,0,0,12/14/2019 15:29
11756,1,42,,0,0,12/14/2019 15:29
11757,1,74,,0,0,12/14/2019 15:30
11758,1,62,,0,0,12/14/2019 15:46
11759,1,68,,0,0,12/14/2019 15:48
11760,1,46,,0,0,12/14/2019 15:48
11761,1,71,,0,0,12/14/2019 15:50
11762,1,64,,0,0,12/14/2019 15:58
11763,1,94,,0,0,12/14/2019 16:04
11764,1,108,,0,0,12/14/2019 16:04
11765,1,95,,0,0,12/14/2019 16:04
11766,1,104,,0,0,12/14/2019 16:05
11767,1,75,,0,0,12/14/2019 16:07
11768,1,85,,0,0,12/14/2019 16:19
11769,1,22,,0,0,12/14/2019 16:23
11770,1,23,,0,0,12/14/2019 16:23
11771,1,24,,0,0,12/14/2019 16:23
11772,1,64,,0,0,12/14/2019 16:58
11773,1,127,,0,0,12/14/2019 17:02
11774,1,65,,0,0,12/14/2019 17:12
11775,1,95,,0,0,12/14/2019 17:14
11776,1,45,,0,0,12/14/2019 17:14
11777,1,42,,0,0,12/14/2019 17:15
11778,1,94,,0,0,12/14/2019 17:15
11779,1,108,,0,0,12/14/2019 17:15
11780,1,71,,0,0,12/14/2019 17:15
11781,1,104,,0,0,12/14/2019 17:15
11782,1,46,,0,0,12/14/2019 17:15
11783,1,66,,0,0,12/14/2019 17:16
11784,1,72,,0,0,12/14/2019 17:16
11785,1,93,,0,0,12/14/2019 17:16
11786,1,101,,0,0,12/14/2019 17:24
11787,1,102,,0,0,12/14/2019 17:24
11788,1,62,,0,0,12/14/2019 17:34
11789,1,68,,0,0,12/14/2019 17:34
11790,1,74,,0,0,12/14/2019 17:34
11791,1,127,,0,0,12/14/2019 18:21
11792,1,5,,0,0,12/14/2019 18:59
11793,1,3,,0,0,12/14/2019 20:11
11794,1,114,,0,0,12/16/2019 8:15
11795,1,57,,0,0,12/16/2019 8:15
11796,1,92,,0,0,12/16/2019 8:15
11797,1,98,,0,0,12/16/2019 8:15
11798,1,110,,0,0,12/16/2019 8:16
11799,1,99,,0,0,12/16/2019 8:16
11800,1,54,,0,0,12/16/2019 8:16
11801,1,105,,0,0,12/16/2019 8:17
11802,1,77,,0,0,12/16/2019 8:17
11803,1,123,,0,0,12/16/2019 8:17
11804,1,124,,0,0,12/16/2019 8:17
11805,1,90,,0,0,12/16/2019 8:18
11806,1,51,,0,0,12/16/2019 8:18
11807,1,10,,0,0,12/16/2019 8:18
11808,1,13,,0,0,12/16/2019 8:19
11809,1,15,,0,0,12/16/2019 8:19
11810,1,59,,0,0,12/16/2019 8:19
11811,1,11,,0,0,12/16/2019 8:21
11812,1,12,,0,0,12/16/2019 8:21
11813,1,53,,0,0,12/16/2019 8:23
11814,1,76,,0,0,12/16/2019 8:24
11815,1,67,,0,0,12/16/2019 8:25
11816,1,56,,0,0,12/16/2019 8:26
11817,1,55,,0,0,12/16/2019 8:26
11818,1,52,,0,0,12/16/2019 8:27
11819,1,113,,0,0,12/16/2019 8:29
11820,1,16,,0,0,12/16/2019 8:32
11821,1,5,,0,0,12/16/2019 9:27
11822,1,77,,0,0,12/16/2019 10:05
11823,1,53,,0,0,12/16/2019 10:05
11824,1,110,,0,0,12/16/2019 10:06
11825,1,99,,0,0,12/16/2019 10:06
11826,1,51,,0,0,12/16/2019 10:06
11827,1,90,,0,0,12/16/2019 10:06
11828,1,105,,0,0,12/16/2019 10:07
11829,1,57,,0,0,12/16/2019 10:07
11830,1,35,,0,0,12/16/2019 10:07
11831,1,16,,0,0,12/16/2019 10:07
11832,1,11,,0,0,12/16/2019 10:08
11833,1,12,,0,0,12/16/2019 10:08
11834,1,15,,0,0,12/16/2019 10:08
11835,1,52,,0,0,12/16/2019 10:09
11836,1,126,,0,0,12/16/2019 10:31
11837,1,125,,0,0,12/16/2019 10:34
11838,1,124,,0,0,12/16/2019 10:36
11839,1,54,,0,0,12/16/2019 10:36
11840,1,3,,0,0,12/16/2019 10:45
11841,1,13,,0,0,12/16/2019 10:53
11842,1,59,,0,0,12/16/2019 11:01
11843,1,92,,0,0,12/16/2019 11:01
11844,1,55,,0,0,12/16/2019 11:02
11845,1,56,,0,0,12/16/2019 11:02
11846,1,114,,0,0,12/16/2019 11:03
11847,1,113,,0,0,12/16/2019 11:03
11848,1,98,,0,0,12/16/2019 11:05
11849,1,67,,0,0,12/16/2019 11:05
11850,1,76,,0,0,12/16/2019 11:13
11851,1,125,,0,0,12/16/2019 11:57
11852,1,126,,0,0,12/16/2019 11:57
11853,1,81,,0,0,12/16/2019 15:16
11854,1,24,,0,0,12/16/2019 15:19
11855,1,66,,0,0,12/16/2019 15:23
11856,1,68,,0,0,12/16/2019 15:23
11857,1,62,,0,0,12/16/2019 15:27
11858,1,101,,0,0,12/16/2019 15:27
11859,1,102,,0,0,12/16/2019 15:27
11860,1,93,,0,0,12/16/2019 15:35
11861,1,72,,0,0,12/16/2019 15:35
11862,1,75,,0,0,12/16/2019 15:43
11863,1,65,,0,0,12/16/2019 15:59
11864,1,71,,0,0,12/16/2019 15:59
11865,1,63,,0,0,12/16/2019 16:01
11866,1,88,,0,0,12/16/2019 16:02
11867,1,104,,0,0,12/16/2019 16:13
11868,1,108,,0,0,12/16/2019 16:16
11869,1,94,,0,0,12/16/2019 16:17
11870,1,64,,0,0,12/16/2019 16:39
11871,1,128,,0,0,12/16/2019 16:59
11872,1,127,,0,0,12/16/2019 17:02
11873,1,64,,0,0,12/16/2019 17:24
11874,1,66,,0,0,12/16/2019 17:24
11875,1,68,,0,0,12/16/2019 17:24
11876,1,63,,0,0,12/16/2019 17:24
11877,1,65,,0,0,12/16/2019 17:24
11878,1,62,,0,0,12/16/2019 17:24
11879,1,71,,0,0,12/16/2019 17:24
11880,1,94,,0,0,12/16/2019 17:24
11881,1,108,,0,0,12/16/2019 17:25
11882,1,104,,0,0,12/16/2019 17:25
11883,1,72,,0,0,12/16/2019 17:25
11884,1,88,,0,0,12/16/2019 17:25
11885,1,93,,0,0,12/16/2019 17:26
11886,1,101,,0,0,12/16/2019 17:26
11887,1,75,,0,0,12/16/2019 17:26
11888,1,102,,0,0,12/16/2019 17:26
11889,1,127,,0,0,12/16/2019 18:32
11890,1,128,,0,0,12/16/2019 18:32
11891,1,5,,0,0,12/16/2019 18:54
11892,1,3,,0,0,12/16/2019 19:56
11893,1,59,,0,0,12/17/2019 8:12
11894,1,114,,0,0,12/17/2019 8:12
11895,1,97,,0,0,12/17/2019 8:12
11896,1,98,,0,0,12/17/2019 8:13
11897,1,92,,0,0,12/17/2019 8:13
11898,1,57,,0,0,12/17/2019 8:13
11899,1,110,,0,0,12/17/2019 8:13
11900,1,105,,0,0,12/17/2019 8:13
11901,1,106,,0,0,12/17/2019 8:14
11902,1,123,,0,0,12/17/2019 8:14
11903,1,124,,0,0,12/17/2019 8:14
11904,1,69,,0,0,12/17/2019 8:14
11905,1,54,,0,0,12/17/2019 8:14
11906,1,77,,0,0,12/17/2019 8:15
11907,1,90,,0,0,12/17/2019 8:15
11908,1,99,,0,0,12/17/2019 8:17
11909,1,67,,0,0,12/17/2019 8:18
11910,1,10,,0,0,12/17/2019 8:21
11911,1,76,,0,0,12/17/2019 8:21
11912,1,3,,0,0,12/17/2019 8:21
11913,1,13,,0,0,12/17/2019 8:22
11914,1,50,,0,0,12/17/2019 8:23
11915,1,16,,0,0,12/17/2019 8:25
11916,1,11,,0,0,12/17/2019 8:27
11917,1,56,,0,0,12/17/2019 8:27
11918,1,12,,0,0,12/17/2019 8:27
11919,1,55,,0,0,12/17/2019 8:28
11920,1,103,,0,0,12/17/2019 8:30
11921,1,117,,0,0,12/17/2019 8:34
11922,1,113,,0,0,12/17/2019 8:44
11923,1,69,,0,0,12/17/2019 9:33
11924,1,50,,0,0,12/17/2019 9:33
11925,1,5,,0,0,12/17/2019 9:37
11926,1,119,,0,0,12/17/2019 10:01
11927,1,105,,0,0,12/17/2019 10:05
11928,1,57,,0,0,12/17/2019 10:05
11929,1,77,,0,0,12/17/2019 10:10
11930,1,99,,0,0,12/17/2019 10:18
11931,1,110,,0,0,12/17/2019 10:18
11932,1,54,,0,0,12/17/2019 10:23
11933,1,90,,0,0,12/17/2019 10:28
11934,1,10,,0,0,12/17/2019 10:28
11935,1,106,,0,0,12/17/2019 10:28
11936,1,11,,0,0,12/17/2019 10:29
11937,1,12,,0,0,12/17/2019 10:29
11938,1,97,,0,0,12/17/2019 10:30
11939,1,126,,0,0,12/17/2019 10:35
11940,1,15,,0,0,12/17/2019 10:36
11941,1,15,,0,0,12/17/2019 10:36
11942,1,35,,0,0,12/17/2019 10:36
11943,1,16,,0,0,12/17/2019 10:36
11944,1,117,,0,0,12/17/2019 10:37
11945,1,119,,0,0,12/17/2019 10:38
11946,1,114,,0,0,12/17/2019 10:42
11947,1,67,,0,0,12/17/2019 10:42
11948,1,113,,0,0,12/17/2019 10:47
11949,1,59,,0,0,12/17/2019 11:01
11950,1,13,,0,0,12/17/2019 11:09
11951,1,76,,0,0,12/17/2019 11:13
11952,1,126,,0,0,12/17/2019 11:47
11953,1,92,,0,0,12/17/2019 11:57
11954,1,55,,0,0,12/17/2019 11:58
11955,1,56,,0,0,12/17/2019 11:58
11956,1,72,,0,0,12/17/2019 15:05
11957,1,66,,0,0,12/17/2019 15:11
11958,1,81,,0,0,12/17/2019 15:16
11959,1,68,,0,0,12/17/2019 15:20
11960,1,71,,0,0,12/17/2019 15:28
11961,1,74,,0,0,12/17/2019 15:36
11962,1,62,,0,0,12/17/2019 15:39
11963,1,65,,0,0,12/17/2019 15:41
11964,1,93,,0,0,12/17/2019 15:54
11965,1,63,,0,0,12/17/2019 15:56
11966,1,64,,0,0,12/17/2019 16:01
11967,1,45,,0,0,12/17/2019 16:03
11968,1,75,,0,0,12/17/2019 16:04
11969,1,108,,0,0,12/17/2019 16:06
11970,1,95,,0,0,12/17/2019 16:07
11971,1,44,,0,0,12/17/2019 16:08
11972,1,43,,0,0,12/17/2019 16:09
11973,1,101,,0,0,12/17/2019 16:10
11974,1,102,,0,0,12/17/2019 16:10
11975,1,88,,0,0,12/17/2019 16:23
11976,1,128,,0,0,12/17/2019 16:59
11977,1,127,,0,0,12/17/2019 17:05
11978,1,66,,0,0,12/17/2019 17:18
11979,1,95,,0,0,12/17/2019 17:20
11980,1,64,,0,0,12/17/2019 17:20
11981,1,63,,0,0,12/17/2019 17:21
11982,1,88,,0,0,12/17/2019 17:21
11983,1,108,,0,0,12/17/2019 17:21
11984,1,44,,0,0,12/17/2019 17:21
11985,1,45,,0,0,12/17/2019 17:21
11986,1,74,,0,0,12/17/2019 17:22
11987,1,71,,0,0,12/17/2019 17:22
11988,1,101,,0,0,12/17/2019 17:22
11989,1,102,,0,0,12/17/2019 17:22
11990,1,62,,0,0,12/17/2019 17:23
11991,1,68,,0,0,12/17/2019 17:23
11992,1,42,,0,0,12/17/2019 17:25
11993,1,43,,0,0,12/17/2019 17:25
11994,1,65,,0,0,12/17/2019 17:25
11995,1,72,,0,0,12/17/2019 17:31
11996,1,93,,0,0,12/17/2019 17:46
11997,1,75,,0,0,12/17/2019 17:46
11998,1,111,,0,0,12/17/2019 17:50
11999,1,5,,0,0,12/17/2019 18:31
12000,1,127,,0,0,12/17/2019 18:36
12001,1,128,,0,0,12/17/2019 18:36
12002,1,111,,0,0,12/17/2019 19:19
12003,1,3,,0,0,12/17/2019 19:38
12004,1,3,,0,0,12/18/2019 8:02
12005,1,54,,0,0,12/18/2019 8:05
12006,1,114,,0,0,12/18/2019 8:08
12007,1,77,,0,0,12/18/2019 8:09
12008,1,99,,0,0,12/18/2019 8:10
12009,1,55,,0,0,12/18/2019 8:10
12010,1,70,,0,0,12/18/2019 8:13
12011,1,92,,0,0,12/18/2019 8:13
12012,1,98,,0,0,12/18/2019 8:14
12013,1,10,,0,0,12/18/2019 8:15
12014,1,97,,0,0,12/18/2019 8:16
12015,1,13,,0,0,12/18/2019 8:16
12016,1,76,,0,0,12/18/2019 8:18
12017,1,51,,0,0,12/18/2019 8:20
12018,1,59,,0,0,12/18/2019 8:20
12019,1,53,,0,0,12/18/2019 8:21
12020,1,124,,0,0,12/18/2019 8:21
12021,1,123,,0,0,12/18/2019 8:21
12022,1,113,,0,0,12/18/2019 8:22
12023,1,57,,0,0,12/18/2019 8:22
12024,1,105,,0,0,12/18/2019 8:23
12025,1,56,,0,0,12/18/2019 8:23
12026,1,35,,0,0,12/18/2019 8:24
12027,1,90,,0,0,12/18/2019 8:27
12028,1,67,,0,0,12/18/2019 8:27
12029,1,110,,0,0,12/18/2019 8:30
12030,1,103,,0,0,12/18/2019 8:36
12031,1,117,,0,0,12/18/2019 8:44
